Zeit;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;Dau10;Dau5;PDAU10;PDAU5
2020;04030827;04;03;08;27;1;11284;11688;5025;7413;44,5;63,4
2020;04030828;04;03;08;28;1;8932;9174;4259;5924;47,7;64,6
2020;04030929;04;03;09;29;1;5564;5760;2684;3832;48,2;66,5
2020;04030930;04;03;09;30;1;5211;5395;2470;3446;47,4;63,9
2020;04030931;04;03;09;31;1;3308;3440;1499;2197;45,3;63,9
2020;04031032;04;03;10;32;1;14481;14990;6761;9500;46,7;63,4
2020;04041133;04;04;11;33;2;110;110;23;36;20,9;32,7
2020;04041134;04;04;11;34;2;4974;5247;2076;3340;41,7;63,7
2020;04041135;04;04;11;35;2;2536;2666;1191;1848;47,0;69,3
2020;04041136;04;04;11;36;2;2905;3041;1364;2017;47,0;66,3
2020;04041137;04;04;11;37;2;7636;7954;3695;5357;48,4;67,3
2020;04041238;04;04;12;38;2;5526;5809;2597;3827;47,0;65,9
2020;04041239;04;04;12;39;2;905;961;49;67;5,4;7,0
2020;04041240;04;04;12;40;2;1417;1469;775;1075;54,7;73,2
2020;04041241;04;04;12;41;2;6529;6778;3341;4894;51,2;72,2
2020;04041342;04;04;13;42;2;3889;4035;2116;2969;54,4;73,6
2020;04041343;04;04;13;43;2;3298;3433;1804;2509;54,7;73,1
2020;04041344;04;04;13;44;2;9822;10202;5450;7388;55,5;72,4
2020;04051445;04;05;14;45;1;5946;6193;2772;4147;46,6;67,0
2020;04051446;04;05;14;46;1;10212;10622;4611;6882;45,2;64,8
2020;04051447;04;05;14;47;1;4931;5101;2299;3365;46,6;66,0
2020;04051448;04;05;14;48;1;8710;8995;4089;5830;46,9;64,8
2020;04051549;04;05;15;49;1;4259;4457;1859;2690;43,6;60,4
2020;04051550;04;05;15;50;1;5213;5408;2384;3528;45,7;65,2
2020;04051551;04;05;15;51;1;4064;4244;2075;2846;51,1;67,1
2020;04051652;04;05;16;52;1;9100;9446;4424;6309;48,6;66,8
2020;04051653;04;05;16;53;1;6474;6695;3221;4493;49,8;67,1
2020;04051654;04;05;16;54;1;2886;2976;1397;2001;48,4;67,2
2020;04051655;04;05;16;55;1;6835;7155;2966;4391;43,4;61,4
2020;04051656;04;05;16;56;1;6988;7279;3541;5113;50,7;70,2
2020;04061757;04;06;17;57;2;62;62;24;44;38,7;71,0
2020;05010101;05;01;01;01;2;9602;10101;3880;6342;40,4;62,8
2020;05010102;05;01;01;02;2;7583;7924;2558;3818;33,7;48,2
2020;05010103;05;01;01;03;2;7011;7315;3653;5048;52,1;69,0
2020;05010204;05;01;02;04;2;3189;3436;1339;2225;42,0;64,8
2020;05010205;05;01;02;05;2;2174;2236;1112;1413;51,1;63,2
2020;05010206;05;01;02;06;2;9500;10097;4570;6731;48,1;66,7
2020;05010207;05;01;02;07;2;10295;10937;5219;7846;50,7;71,7
2020;05010208;05;01;02;08;2;6954;7334;2976;4829;42,8;65,8
2020;05010209;05;01;02;09;2;5583;5837;3112;4288;55,7;73,5
2020;05010310;05;01;03;10;2;3632;3820;1459;2394;40,2;62,7
2020;05010311;05;01;03;11;2;5182;5477;1786;3075;34,5;56,1
2020;05010312;05;01;03;12;2;6488;6898;2101;3882;32,4;56,3
2020;05010313;05;01;03;13;2;6058;6380;2432;3921;40,1;61,5
2020;05010314;05;01;03;14;2;11169;11682;4870;7656;43,6;65,5
2020;05010339;05;01;03;39;2;764;878;208;321;27,2;36,6
2020;05020415;05;02;04;15;2;3524;3695;2327;2903;66,0;78,6
2020;05020416;05;02;04;16;2;1596;1653;1030;1295;64,5;78,3
2020;05020417;05;02;04;17;2;5336;5562;3057;4043;57,3;72,7
2020;05020418;05;02;04;18;2;3926;4162;1847;2664;47,0;64,0
2020;05020419;05;02;04;19;2;6395;6790;3193;4726;49,9;69,6
2020;05020420;05;02;04;20;2;1023;1102;474;647;46,3;58,7
2020;05020521;05;02;05;21;2;2904;3095;1290;2124;44,4;68,6
2020;05020522;05;02;05;22;2;6587;7126;2765;4731;42,0;66,4
2020;05020523;05;02;05;23;2;10591;11548;4633;7591;43,7;65,7
2020;05020524;05;02;05;24;2;5791;5978;3365;4416;58,1;73,9
2020;05020625;05;02;06;25;2;7176;7493;2953;4437;41,2;59,2
2020;05020626;05;02;06;26;2;16659;17433;6886;10943;41,3;62,8
2020;05020627;05;02;06;27;2;3966;4209;1694;2656;42,7;63,1
2020;05020628;05;02;06;28;2;1814;1915;909;1393;50,1;72,7
2020;05020629;05;02;06;29;2;4185;4301;2408;3175;57,5;73,8
2020;05030730;05;03;07;30;2;3967;4270;1535;2704;38,7;63,3
2020;05030731;05;03;07;31;2;10727;11282;4660;7715;43,4;68,4
2020;05030832;05;03;08;32;2;11005;11621;4876;7461;44,3;64,2
2020;05030833;05;03;08;33;2;448;469;220;343;49,1;73,1
2020;05040934;05;04;09;34;2;2973;3099;1942;2449;65,3;79,0
2020;05040935;05;04;09;35;2;411;435;154;263;37,5;60,5
2020;05040936;05;04;09;36;2;9117;9789;4581;7114;50,2;72,7
2020;05040937;05;04;09;37;2;2039;2131;1177;1614;57,7;75,7
2020;05040938;05;04;09;38;2;3355;3541;1964;2612;58,5;73,8
2020;06010101;06;01;01;01;2;6508;6760;3282;4808;50,4;71,1
2020;06010102;06;01;01;02;2;7998;8381;3805;5595;47,6;66,8
2020;06010103;06;01;01;03;2;5743;5978;3023;4285;52,6;71,7
2020;06010204;06;01;02;04;2;6367;6607;3331;4691;52,3;71,0
2020;06010205;06;01;02;05;2;8993;9374;4442;6231;49,4;66,5
2020;06010206;06;01;02;06;2;7048;7375;3445;5023;48,9;68,1
2020;06010207;06;01;02;07;2;7310;7610;3568;5037;48,8;66,2
2020;06010208;06;01;02;08;2;6254;6527;2971;4295;47,5;65,8
2020;06010209;06;01;02;09;2;8511;8874;3972;5868;46,7;66,1
2020;06010210;06;01;02;10;2;4423;4667;2147;3180;48,5;68,1
2020;06020301;06;02;03;01;2;4520;4741;2464;3446;54,5;72,7
2020;06020302;06;02;03;02;2;5580;5822;2531;3775;45,4;64,8
2020;06020303;06;02;03;03;2;6743;7071;3272;4845;48,5;68,5
2020;06020304;06;02;03;04;2;6624;6908;3047;4507;46,0;65,2
2020;06020305;06;02;03;05;2;10386;10915;4890;7298;47,1;66,9
2020;06020306;06;02;03;06;2;5858;6149;3530;4650;60,3;75,6
2020;06020407;06;02;04;07;2;4236;4436;2155;3232;50,9;72,9
2020;06020408;06;02;04;08;2;6424;6737;3074;4397;47,9;65,3
2020;06020409;06;02;04;09;2;7665;8003;3814;5428;49,8;67,8
2020;06020410;06;02;04;10;2;6470;6783;3485;4899;53,9;72,2
2020;06020411;06;02;04;11;2;7853;8273;4304;5842;54,8;70,6
2020;06030501;06;03;05;01;2;5251;5510;3107;4003;59,2;72,6
2020;06030502;06;03;05;02;2;5133;5373;2253;3618;43,9;67,3
2020;06030503;06;03;05;03;2;10716;11225;5322;7526;49,7;67,0
2020;06030504;06;03;05;04;2;10176;10690;5688;7719;55,9;72,2
2020;06030605;06;03;06;05;2;6597;6844;3497;4811;53,0;70,3
2020;06030606;06;03;06;06;2;5077;5337;2298;3383;45,3;63,4
2020;06030607;06;03;06;07;2;2925;3042;1329;1840;45,4;60,5
2020;06030608;06;03;06;08;2;12403;13144;5921;8632;47,7;65,7
2020;06030609;06;03;06;09;2;10986;11558;5534;8040;50,4;69,6
2020;06030610;06;03;06;10;2;7768;8152;4011;5698;51,6;69,9
2020;06040701;06;04;07;01;2;9245;9769;4709;6841;50,9;70,0
2020;06040702;06;04;07;02;2;4727;5011;2858;3867;60,5;77,2
2020;06040703;06;04;07;03;2;10596;11120;4928;7052;46,5;63,4
2020;06040804;06;04;08;04;2;6908;7245;3976;5402;57,6;74,6
2020;06040805;06;04;08;05;2;4847;5093;2706;3752;55,8;73,7
2020;06040806;06;04;08;06;2;6721;7034;4026;5358;59,9;76,2
2020;06040807;06;04;08;07;2;5501;5729;2665;3808;48,4;66,5
2020;06040808;06;04;08;08;2;4199;4558;1880;2740;44,8;60,1
2020;06040809;06;04;08;09;2;4538;4747;2565;3449;56,5;72,7
2020;06040810;06;04;08;10;2;6597;6919;3296;4581;50,0;66,2
2020;07010101;07;01;01;01;1;9166;9471;4077;6011;44,5;63,5
2020;07010102;07;01;01;02;1;14985;15661;6980;10187;46,6;65,0
2020;07010103;07;01;01;03;1;9610;9998;4616;6639;48,0;66,4
2020;07010104;07;01;01;04;1;12288;12830;6218;8861;50,6;69,1
2020;07020201;07;02;02;01;1;9786;10162;5118;7049;52,3;69,4
2020;07020202;07;02;02;02;1;9498;9950;4059;6060;42,7;60,9
2020;07020203;07;02;02;03;1;16248;16972;7697;11506;47,4;67,8
2020;07020204;07;02;02;04;1;11547;12081;4942;7435;42,8;61,5
2020;07030301;07;03;03;01;1;22436;23466;11529;16316;51,4;69,5
2020;07030302;07;03;03;02;1;8536;8922;4436;6327;52,0;70,9
2020;07030303;07;03;03;03;1;11123;11674;5757;8207;51,8;70,3
2020;07040401;07;04;04;01;2;15879;16734;8197;12139;51,6;72,5
2020;07040402;07;04;04;02;2;2064;2178;885;1350;42,9;62,0
2020;07040403;07;04;04;03;2;22244;23244;10135;15085;45,6;64,9
2020;07040404;07;04;04;04;2;4711;4888;2548;3543;54,1;72,5
2020;07040405;07;04;04;05;2;10008;10498;4586;6715;45,8;64,0
2020;07040406;07;04;04;06;2;3551;3738;1235;2093;34,8;56,0
2020;07050501;07;05;05;01;2;15409;16126;6859;10142;44,5;62,9
2020;07050502;07;05;05;02;2;7496;7810;3271;5045;43,6;64,6
2020;07050503;07;05;05;03;2;8396;8713;4518;6255;53,8;71,8
2020;07050504;07;05;05;04;2;5159;5370;2712;3857;52,6;71,8
2020;07050505;07;05;05;05;2;9659;10099;5337;7382;55,3;73,1
2020;07050506;07;05;05;06;2;2081;2164;1280;1676;61,5;77,4
2020;07060601;07;06;06;01;2;9087;9666;4486;6491;49,4;67,2
2020;07060602;07;06;06;02;2;4373;4547;2647;3361;60,5;73,9
2020;07060603;07;06;06;03;2;2599;2742;1442;2006;55,5;73,2
2020;07060604;07;06;06;04;2;13065;13757;6461;9968;49,5;72,5
2020;07070701;07;07;07;01;2;9613;10045;5385;7334;56,0;73,0
2020;07070702;07;07;07;02;2;9826;10370;5209;7408;53,0;71,4
2020;07070703;07;07;07;03;2;7648;8053;3685;5025;48,2;62,4
2020;07070704;07;07;07;04;2;7513;8003;3560;5561;47,4;69,5
2020;07070705;07;07;07;05;2;6385;6665;3877;5084;60,7;76,3
2020;07070706;07;07;07;06;2;3452;3657;1659;2387;48,1;65,3
2020;07070707;07;07;07;07;2;2636;2810;1536;2035;58,3;72,4
2020;08010115;08;01;01;15;1;913;954;379;528;41,5;55,3
2020;08010116;08;01;01;16;1;3274;3398;1473;2123;45,0;62,5
2020;08010117;08;01;01;17;1;14376;14934;5931;9166;41,3;61,4
2020;08010118;08;01;01;18;1;11117;11638;4430;6934;39,8;59,6
2020;08010211;08;01;02;11;1;8911;9255;3602;5591;40,4;60,4
