ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;DAU10;DAU5;PDAU10;PDAU5
201412;2010101;2;1;1;1;1;5500;5791;1801;3099;32,7;53,5
201412;2010102;2;1;1;2;1;11516;12283;4302;7472;37,4;60,8
201412;2010103;2;1;1;3;1;13705;14639;5643;9650;41,2;65,9
201412;2010104;2;1;1;4;1;4550;4882;1832;3217;40,3;65,9
201412;2020201;2;2;2;1;1;247;262;74;150;30,0;57,3
201412;2020202;2;2;2;2;1;5215;5444;1818;3133;34,9;57,5
201412;2020203;2;2;2;3;1;9638;10086;3394;5564;35,2;55,2
201412;2020204;2;2;2;4;1;11169;11627;3871;6506;34,7;56,0
201412;2020205;2;2;2;5;1;13580;14150;5181;8437;38,2;59,6
201412;2020206;2;2;2;6;1;17029;17841;5797;10248;34,0;57,4
201412;2030301;2;3;3;1;1;8420;8827;3368;5579;40,0;63,2
201412;2030302;2;3;3;2;1;12033;12646;4632;7867;38,5;62,2
201412;2030401;2;3;4;1;1;13878;14466;4885;8218;35,2;56,8
201412;2030402;2;3;4;2;1;10325;10749;3757;6341;36,4;59,0
201412;2040501;2;4;5;1;1;4959;5168;2665;3610;53,7;69,9
201412;2040502;2;4;5;2;1;6575;6808;2528;4036;38,4;59,3
201412;2040503;2;4;5;3;1;9735;10109;2700;4897;27,7;48,4
201412;2040701;2;4;7;1;1;11383;11772;4364;6808;38,3;57,8
201412;2040702;2;4;7;2;1;9714;10126;3152;5555;32,4;54,9
201412;2040703;2;4;7;3;1;753;803;95;271;12,6;33,7
201412;2050601;2;5;6;1;1;8040;8300;1844;3676;22,9;44,3
201412;2050602;2;5;6;2;1;17663;18490;4005;8435;22,7;45,6
201412;2050801;2;5;8;1;1;17103;17775;3884;8118;22,7;45,7
201412;2050802;2;5;8;2;1;18113;18770;3998;8452;22,1;45,0
201412;2050803;2;5;8;3;1;6118;6309;1579;3062;25,8;48,5
201412;2050804;2;5;8;4;1;2997;3234;692;1624;23,1;50,2
201412;3010101;3;1;1;1;2;2956;3097;1208;1744;40,9;56,3
201412;3010102;3;1;1;2;2;10132;10635;3998;5960;39,5;56,0
201412;3010104;3;1;1;4;2;193;200;65;108;33,7;54,0
201412;3020203;3;2;2;3;2;1871;1962;809;1028;43,2;52,4
201412;3020209;3;2;2;9;2;12452;13239;4573;7708;36,7;58,2
201412;3020210;3;2;2;10;2;9313;9834;3458;5780;37,1;58,8
201412;3020307;3;2;3;7;2;15401;16330;6436;10785;41,8;66,0
201412;3030405;3;3;4;5;2;9262;9898;3198;6069;34,5;61,3
201412;3030406;3;3;4;6;2;7486;7854;4634;6139;61,9;78,2
201412;3030711;3;3;7;11;2;6175;6470;3204;4270;51,9;66,0
201412;3030715;3;3;7;15;2;6077;6345;3402;4612;56,0;72,7
201412;3030716;3;3;7;16;2;1060;1100;755;904;71,2;82,2
201412;3040508;3;4;5;8;2;4106;4380;1823;2893;44,4;66,1
201412;3040512;3;4;5;12;2;8714;9111;4187;6120;48,0;67,2
201412;3040513;3;4;5;13;2;2970;3192;1366;2033;46,0;63,7
201412;3040614;3;4;6;14;2;30024;32001;11402;18746;38,0;58,6
201412;3040818;3;4;8;18;2;30401;31912;11580;18929;38,1;59,3
201412;3050919;3;5;9;19;2;4889;5069;2028;3194;41,5;63,0
201412;3050920;3;5;9;20;2;6278;6641;2271;3592;36,2;54,1
201412;3050923;3;5;9;23;2;7837;8224;2169;4193;27,7;51,0
201412;3050924;3;5;9;24;2;5009;5307;1377;2808;27,5;52,9
201412;3050925;3;5;9;25;2;7608;8122;2640;4703;34,7;57,9
201412;3051017;3;5;10;17;2;3764;3926;1333;2313;35,4;58,9
201412;3051021;3;5;10;21;2;5989;6218;2728;4076;45,6;65,6
201412;3051022;3;5;10;22;2;4085;4303;1884;2834;46,1;65,9
201412;3061126;3;6;11;26;1;13519;14158;3777;7115;27,9;50,3
201412;3061131;3;6;11;31;1;9026;9525;2357;4570;26,1;48,0
201412;3061227;3;6;12;27;1;13029;13614;4083;7051;31,3;51,8
201412;3061228;3;6;12;28;1;11565;11912;4055;6662;35,1;55,9
201412;3061332;3;6;13;32;1;19460;20664;5187;10370;26,7;50,2
201412;3061429;3;6;14;29;1;9534;9834;5368;7051;56,3;71,7
201412;3061430;3;6;14;30;1;2764;2865;1543;1966;55,8;68,6
201412;3061434;3;6;14;34;1;5477;5695;1503;3027;27,4;53,2
201412;3061435;3;6;14;35;1;3604;3744;1205;2063;33,4;55,1
201412;3061441;3;6;14;41;1;1783;2054;122;577;6,8;28,1
201412;3071536;3;7;15;36;1;9354;9933;2561;4999;27,4;50,3
201412;3071537;3;7;15;37;1;12822;13601;3828;7350;29,9;54,0
201412;3071633;3;7;16;33;1;2510;2613;1214;1675;48,4;64,1
201412;3071638;3;7;16;38;1;14743;15698;4265;8197;28,9;52,2
201412;3071639;3;7;16;39;1;10611;11466;3345;6417;31,5;56,0
201412;4010101;4;1;1;1;2;9482;9889;4113;6295;43,4;63,7
201412;4010102;4;1;1;2;2;721;742;355;442;49,2;59,6
201412;4010103;4;1;1;3;2;6882;7236;3186;4857;46,3;67,1
201412;4020204;4;2;2;4;2;100;106;51;76;51,0;71,7
201412;4020205;4;2;2;5;2;1149;1216;663;878;57,7;72,2
201412;4020206;4;2;2;6;2;2458;2518;1036;1721;42,1;68,3
201412;4020207;4;2;2;7;2;2433;2539;1051;1658;43,2;65,3
201412;4020208;4;2;2;8;2;2617;2752;1193;1788;45,6;65,0
201412;4020209;4;2;2;9;2;2901;3038;1432;1978;49,4;65,1
201412;4020310;4;2;3;10;2;572;581;176;213;30,8;36,7
201412;4020311;4;2;3;11;2;13261;13739;6346;9179;47,9;66,8
201412;4020312;4;2;3;12;2;4701;4860;2153;3169;45,8;65,2
201412;4020313;4;2;3;13;2;6783;7023;2713;4173;40,0;59,4
201412;4020314;4;2;3;14;2;9;9;9;9;100,0;100,0
201412;4030415;4;3;4;15;1;2615;2680;699;1319;26,7;49,2
201412;4030416;4;3;4;16;1;9327;9765;3962;6166;42,5;63,1
201412;4030417;4;3;4;17;1;9906;10297;4065;6477;41,0;62,9
201412;4030518;4;3;5;18;1;8711;8991;3457;5421;39,7;60,3
201412;4030519;4;3;5;19;1;5154;5350;1841;3083;35,7;57,6
201412;4030620;4;3;6;20;1;7881;8157;3150;4949;40,0;60,7
201412;4030621;4;3;6;21;1;2763;2876;942;1643;34,1;57,1
201412;4030622;4;3;6;22;1;9492;9811;3824;6063;40,3;61,8
201412;4030623;4;3;6;23;1;4172;4316;1546;2466;37,1;57,1
201412;4030724;4;3;7;24;1;5907;6107;2652;3951;44,9;64,7
201412;4030725;4;3;7;25;1;10894;11337;4620;7032;42,4;62,0
201412;4030726;4;3;7;26;1;5040;5214;2190;3207;43,5;61,5
201412;4030827;4;3;8;27;1;10978;11392;4177;6603;38,0;58,0
201412;4030828;4;3;8;28;1;8737;9008;3695;5598;42,3;62,1
201412;4030929;4;3;9;29;1;5429;5610;2158;3412;39,7;60,8
201412;4030930;4;3;9;30;1;5060;5251;2244;3265;44,3;62,2
201412;4030931;4;3;9;31;1;3209;3314;1347;1980;42,0;59,7
201412;4031032;4;3;10;32;1;13694;14138;6009;8866;43,9;62,7
201412;4041133;4;4;11;33;2;41;44;29;32;70,7;72,7
201412;4041134;4;4;11;34;2;4610;4804;1804;2723;39,1;56,7
201412;4041135;4;4;11;35;2;2564;2677;1125;1628;43,9;60,8
201412;4041136;4;4;11;36;2;2764;2892;1227;1771;44,4;61,2
201412;4041137;4;4;11;37;2;7196;7428;3427;4883;47,6;65,7
201412;4041238;4;4;12;38;2;5098;5379;2297;3372;45,1;62,7
201412;4041239;4;4;12;39;2;180;183;39;72;21,7;39,3
201412;4041240;4;4;12;40;2;1436;1512;677;989;47,1;65,4
201412;4041241;4;4;12;41;2;6442;6714;2884;4352;44,8;64,8
201412;4041342;4;4;13;42;2;3779;3865;1749;2598;46,3;67,2
201412;4041343;4;4;13;43;2;3304;3415;1670;2337;50,5;68,4
201412;4041344;4;4;13;44;2;9868;10284;4692;7084;47,5;68,9
201412;4051445;4;5;14;45;1;5639;5864;2280;3561;40,4;60,7
201412;4051446;4;5;14;46;1;9697;10047;4145;6106;42,7;60,8
201412;4051447;4;5;14;47;1;4834;5007;1990;3010;41,2;60,1
201412;4051448;4;5;14;48;1;8374;8629;3676;5377;43,9;62,3
201412;4051549;4;5;15;49;1;3880;4049;1652;2439;42,6;60,2
201412;4051550;4;5;15;50;1;4984;5187;2069;3187;41,5;61,4
201412;4051551;4;5;15;51;1;3961;4109;1735;2644;43,8;64,3
201412;4051652;4;5;16;52;1;8876;9208;3817;5764;43,0;62,6
201412;4051653;4;5;16;53;1;6162;6387;2734;4065;44,4;63,6
201412;4051654;4;5;16;54;1;2767;2853;1155;1745;41,7;61,2
201412;4051655;4;5;16;55;1;6312;6574;2557;4013;40,5;61,0
201412;4051656;4;5;16;56;1;6841;7157;2898;4410;42,4;61,6
201412;4061757;4;6;17;57;2;64;64;18;39;28,1;60,9
201412;5010101;5;1;1;1;2;9011;9446;3035;5375;33,7;56,9
201412;5010102;5;1;1;2;2;5363;5518;2363;3408;44,1;61,8
201412;5010103;5;1;1;3;2;6926;7182;3365;4848;48,6;67,5
201412;5010204;5;1;2;4;2;2850;3026;1038;1680;36,4;55,5
201412;5010205;5;1;2;5;2;1773;1845;906;1426;51,1;77,3
201412;5010206;5;1;2;6;2;9088;9498;4447;6308;48,9;66,4
201412;5010207;5;1;2;7;2;9906;10520;4484;6758;45,3;64,2
201412;5010208;5;1;2;8;2;6763;7042;2625;3987;38,8;56,6
201412;5010209;5;1;2;9;2;5580;5809;3014;4086;54,0;70,3
201412;5010310;5;1;3;10;2;3433;3579;1214;2024;35,4;56,6
201412;5010311;5;1;3;11;2;4910;5214;1392;2689;28,4;51,6
201412;5010312;5;1;3;12;2;5994;6352;1718;2937;28,7;46,2
201412;5010313;5;1;3;13;2;5955;6195;1992;3207;33,5;51,8
201412;5010314;5;1;3;14;2;10757;11169;3913;6215;36,4;55,6
201412;5010339;5;1;3;39;2;418;430;169;275;40,4;64,0
201412;5020415;5;2;4;15;2;3612;3784;2149;3038;59,5;80,3
201412;5020416;5;2;4;16;2;1647;1692;1023;1318;62,1;77,9
201412;5020417;5;2;4;17;2;5353;5555;3020;3863;56,4;69,5
201412;5020418;5;2;4;18;2;3635;3829;1706;2505;46,9;65,4
201412;5020419;5;2;4;19;2;6277;6574;2965;4348;47,2;66,1
201412;5020420;5;2;4;20;2;837;884;341;661;40,7;74,8
201412;5020521;5;2;5;21;2;2569;2737;905;1622;35,2;59,3
201412;5020522;5;2;5;22;2;6219;6643;2219;3720;35,7;56,0
201412;5020523;5;2;5;23;2;9997;10792;3565;6375;35,7;59,1
201412;5020524;5;2;5;24;2;5776;5942;3493;4491;60,5;75,6
201412;5020625;5;2;6;25;2;6904;7138;2772;4162;40,2;58,3
201412;5020626;5;2;6;26;2;15775;16396;5665;9086;35,9;55,4
201412;5020627;5;2;6;27;2;3474;3677;1222;2067;35,2;56,2
201412;5020628;5;2;6;28;2;1858;1919;932;1309;50,2;68,2
201412;5020629;5;2;6;29;2;4141;4281;2241;3108;54,1;72,6
201412;5030730;5;3;7;30;2;3268;3522;977;1982;29,9;56,3
201412;5030731;5;3;7;31;2;10490;10946;3594;6021;34,3;55,0
201412;5030832;5;3;8;32;2;10188;10757;4273;6516;41,9;60,6
201412;5030833;5;3;8;33;2;1216;1310;179;280;14,7;21,4
201412;5040934;5;4;9;34;2;3598;3828;1869;2489;51,9;65,0
201412;5040935;5;4;9;35;2;376;388;176;234;46,8;60,3
201412;5040936;5;4;9;36;2;8259;8849;3939;5773;47,7;65,2
201412;5040937;5;4;9;37;2;2005;2101;1188;1552;59,3;73,9
201412;5040938;5;4;9;38;2;3298;3453;1822;2454;55,2;71,1
201412;6010101;6;1;1;1;2;6349;6596;3047;4357;48,0;66,1
201412;6010102;6;1;1;2;2;8023;8334;3223;4967;40,2;59,6
201412;6010103;6;1;1;3;2;5777;6005;2480;3880;42,9;64,6
201412;6010204;6;1;2;4;2;6285;6555;3080;4508;49,0;68,8
201412;6010205;6;1;2;5;2;8803;9183;3714;5884;42,2;64,1
201412;6010206;6;1;2;6;2;6996;7284;2998;4707;42,9;64,6
201412;6010207;6;1;2;7;2;7213;7512;3045;4759;42,2;63,4
201412;6010208;6;1;2;8;2;5945;6168;2538;3920;42,7;63,6
201412;6010209;6;1;2;9;2;8383;8691;3483;5278;41,5;60,7
201412;6010210;6;1;2;10;2;4488;4656;1891;2910;42,1;62,5
201412;6020301;6;2;3;1;2;4637;4818;2405;3334;51,9;69,2
201412;6020302;6;2;3;2;2;5020;5193;2334;3320;46,5;63,9
201412;6020303;6;2;3;3;2;6641;6883;2916;4325;43,9;62,8
201412;6020304;6;2;3;4;2;6348;6605;2784;4184;43,9;63,3
201412;6020305;6;2;3;5;2;10250;10692;4461;6675;43,5;62,4
201412;6020306;6;2;3;6;2;5925;6160;3400;4557;57,4;74,0
201412;6020407;6;2;4;7;2;4389;4596;1957;2953;44,6;64,3
201412;6020408;6;2;4;8;2;5975;6224;2975;4313;49,8;69,3
201412;6020409;6;2;4;9;2;7601;7892;3458;5159;45,5;65,4
201412;6020410;6;2;4;10;2;6359;6661;3125;4605;49,1;69,1
201412;6020411;6;2;4;11;2;7752;8130;3898;5548;50,3;68,2
201412;6030501;6;3;5;1;2;5138;5392;2974;3925;57,9;72,8
201412;6030502;6;3;5;2;2;5072;5241;2086;3065;41,1;58,5
201412;6030503;6;3;5;3;2;10390;10844;4889;7064;47,1;65,1
201412;6030504;6;3;5;4;2;10117;10610;5277;7324;52,2;69,0
201412;6030605;6;3;6;5;2;6387;6678;2986;4293;46,8;64,3
201412;6030606;6;3;6;6;2;4841;5080;2087;3141;43,1;61,8
201412;6030607;6;3;6;7;2;3010;3134;1234;1991;41,0;63,5
201412;6030608;6;3;6;8;2;10809;11496;4451;7268;41,2;63,2
201412;6030609;6;3;6;9;2;10814;11325;4994;7416;46,2;65,5
201412;6030610;6;3;6;10;2;7396;7817;3759;5297;50,8;67,8
201412;6040701;6;4;7;1;2;8748;9207;4193;5945;47,9;64,6
201412;6040702;6;4;7;2;2;4863;5155;2300;3669;47,3;71,2
201412;6040703;6;4;7;3;2;9779;10311;4396;6561;45,0;63,6
201412;6040804;6;4;8;4;2;6888;7234;3795;5328;55,1;73,7
201412;6040805;6;4;8;5;2;4853;5085;2453;3477;50,5;68,4
201412;6040806;6;4;8;6;2;6666;7001;3743;5101;56,2;72,9
201412;6040807;6;4;8;7;2;5296;5538;2283;3605;43,1;65,1
201412;6040808;6;4;8;8;2;3588;3916;1025;2516;28,6;64,2
201412;6040809;6;4;8;9;2;4562;4820;2296;3294;50,3;68,3
201412;6040810;6;4;8;10;2;6291;6642;2786;4245;44,3;63,9
201412;7010101;7;1;1;1;1;8821;9073;3540;5434;40,1;59,9
201412;7010102;7;1;1;2;1;14247;14847;5327;8903;37,4;60,0
201412;7010103;7;1;1;3;1;9136;9567;3760;5959;41,2;62,3
201412;7010104;7;1;1;4;1;12242;12844;4811;7809;39,3;60,8
201412;7020201;7;2;2;1;1;9585;9975;4355;6593;45,4;66,1
201412;7020202;7;2;2;2;1;9028;9365;3175;5242;35,2;56,0
201412;7020203;7;2;2;3;1;15806;16489;6102;9803;38,6;59,5
201412;7020204;7;2;2;4;1;10391;10838;3702;6369;35,6;58,8
201412;7030301;7;3;3;1;1;21761;22830;9521;14832;43,8;65,0
201412;7030302;7;3;3;2;1;8370;8753;3891;5746;46,5;65,6
201412;7030303;7;3;3;3;1;10924;11485;4576;7413;41,9;64,5
201412;7040401;7;4;4;1;2;15586;16358;7288;10551;46,8;64,5
201412;7040402;7;4;4;2;2;1975;2038;813;1307;41,2;64,1
201412;7040403;7;4;4;3;2;21456;22360;8447;13441;39,4;60,1
201412;7040404;7;4;4;4;2;4698;4885;2332;3361;49,6;68,8
201412;7040405;7;4;4;5;2;9627;10052;3585;6065;37,2;60,3
201412;7040406;7;4;4;6;2;3233;3340;853;1597;26,4;47,8
201412;7050501;7;5;5;1;2;14557;15130;6160;9326;42,3;61,6
201412;7050502;7;5;5;2;2;7197;7457;2614;4353;36,3;58,4
201412;7050503;7;5;5;3;2;8497;8772;3920;5747;46,1;65,5
201412;7050504;7;5;5;4;2;5067;5264;2657;3655;52,4;69,4
201412;7050505;7;5;5;5;2;9699;10089;5014;6973;51,7;69,1
201412;7050506;7;5;5;6;2;2033;2128;1202;1554;59,1;73,0
201412;7060601;7;6;6;1;2;8981;9433;4004;5824;44,6;61,7
201412;7060602;7;6;6;2;2;4215;4436;2277;3352;54,0;75,6
201412;7060603;7;6;6;3;2;2488;2622;1410;1900;56,7;72,5
201412;7060604;7;6;6;4;2;12636;13233;5744;8357;45,5;63,2
201412;7070701;7;7;7;1;2;9617;10019;5210;7061;54,2;70,5
201412;7070702;7;7;7;2;2;9390;9772;4835;6879;51,5;70,4
201412;7070703;7;7;7;3;2;6988;7263;3681;5037;52,7;69,4
201412;7070704;7;7;7;4;2;7302;7739;3185;4746;43,6;61,3
201412;7070705;7;7;7;5;2;6461;6756;3543;4918;54,8;72,8
201412;7070706;7;7;7;6;2;3404;3566;1571;2307;46,2;64,7
201412;7070707;7;7;7;7;2;2615;2715;1609;2111;61,5;77,8
201412;8010115;8;1;1;15;1;778;818;265;498;34,1;60,9
201412;8010116;8;1;1;16;1;3227;3364;1112;1926;34,5;57,3
201412;8010117;8;1;1;17;1;14771;15341;4166;7997;28,2;52,1
201412;8010118;8;1;1;18;1;10538;11131;2823;5835;26,8;52,4
201412;8010211;8;1;2;11;1;9302;9705;2576;5018;27,7;51,7
201412;8010212;8;1;2;12;1;6602;7063;2472;4404;37,4;62,4
201412;8010213;8;1;2;13;1;11579;12079;3264;6225;28,2;51,5
201412;8010214;8;1;2;14;1;7502;7860;2036;4018;27,1;51,1
201412;8010301;8;1;3;1;1;25596;26603;7955;14798;31,1;55,6
201412;8010302;8;1;3;2;1;3473;3605;1509;2330;43,4;64,6
201412;8010303;8;1;3;3;1;7760;8101;2350;4278;30,3;52,8
201412;8010404;8;1;4;4;1;21179;22162;5998;11532;28,3;52,0
201412;8010405;8;1;4;5;1;8205;8537;2277;4407;27,8;51,6
201412;8010406;8;1;4;6;1;6178;6531;1721;3171;27,9;48,6
201412;8010407;8;1;4;7;1;744;766;161;363;21,6;47,4
201412;8010508;8;1;5;8;1;4644;5011;1774;3122;38,2;62,3
201412;8010509;8;1;5;9;1;7974;8687;2459;5275;30,8;60,7
201412;8010510;8;1;5;10;1;342;362;82;147;24,0;40,6
201412;8020619;8;2;6;19;2;9379;9901;3266;5590;34,8;56,5
201412;8020620;8;2;6;20;2;8381;8763;3298;5364;39,4;61,2
201412;8020621;8;2;6;21;2;2129;2220;1248;1664;58,6;75,0
201412;8020622;8;2;6;22;2;13064;13583;6344;9194;48,6;67,7
201412;8020623;8;2;6;23;2;1199;1240;590;881;49,2;71,0
201412;8020624;8;2;6;24;2;1017;1084;411;669;40,4;61,7
201412;8020625;8;2;6;25;2;3107;3241;1601;2174;51,5;67,1
201412;8020726;8;2;7;26;2;7724;7993;3891;5595;50,4;70,0
201412;8020727;8;2;7;27;2;10586;11002;5382;7645;50,8;69,5
201412;8020728;8;2;7;28;2;7517;7879;3426;4904;45,6;62,2
201412;8030829;8;3;8;29;2;11127;11721;5705;8388;51,3;71,6
201412;8030830;8;3;8;30;2;6766;7012;3470;5101;51,3;72,7
201412;8030831;8;3;8;31;2;15294;16082;7351;10828;48,1;67,3
201412;8040932;8;4;9;32;2;2511;2636;1129;1730;45,0;65,6
201412;8040933;8;4;9;33;2;3723;3822;1839;2602;49,4;68,1
201412;8040934;8;4;9;34;2;2467;2576;1366;1870;55,4;72,6
201412;8041035;8;4;10;35;2;7265;7557;4416;5622;60,8;74,4
201412;8041036;8;4;10;36;2;6350;6603;3863;5084;60,8;77,0
201412;8041037;8;4;10;37;2;8979;9341;4783;6523;53,3;69,8
201412;8041038;8;4;10;38;2;6207;6441;3687;4672;59,4;72,5
201412;8041039;8;4;10;39;2;3321;3526;1134;2143;34,1;60,8
201412;8041040;8;4;10;40;2;7323;7662;3700;5398;50,5;70,5
201412;9010101;9;1;1;1;2;10071;10631;3130;5793;31,1;54,5
201412;9010102;9;1;1;2;2;62;68;15;47;24,2;69,1
201412;9010201;9;1;2;1;2;3719;3945;1546;2473;41,6;62,7
201412;9010202;9;1;2;2;2;6371;6512;3160;4303;49,6;66,1
201412;9010301;9;1;3;1;2;13671;14107;5889;8723;43,1;61,8
201412;9010302;9;1;3;2;2;2697;2823;1648;2112;61,1;74,8
201412;9010401;9;1;4;1;2;7386;7599;4231;5456;57,3;71,8
201412;9010402;9;1;4;2;2;9643;10154;3520;6650;36,5;65,5
201412;9020501;9;2;5;1;2;5522;5774;1365;2533;24,7;43,9
201412;9020502;9;2;5;2;2;12855;13411;3834;6981;29,8;52,1
201412;9020601;9;2;6;1;2;6707;6991;2081;3527;31,0;50,5
201412;9020602;9;2;6;2;2;3202;3328;2030;2589;63,4;77,8
201412;9020701;9;2;7;1;2;496;499;93;112;18,8;22,4
201412;9020702;9;2;7;2;2;14528;15178;6240;9152;43,0;60,3
201412;9020801;9;2;8;1;2;2620;2718;1112;1687;42,4;62,1
201412;9020802;9;2;8;2;2;6427;6830;2350;3794;36,6;55,5
201412;9030901;9;3;9;1;2;11149;11752;6039;8226;54,2;70,0
201412;9030902;9;3;9;2;2;5208;5506;2039;3389;39,2;61,6
201412;9030903;9;3;9;3;2;6878;7337;3013;4864;43,8;66,3
201412;9031001;9;3;10;1;2;11260;11735;6135;8206;54,5;69,9
201412;9031101;9;3;11;1;2;5240;5448;2659;3588;50,7;65,9
201412;9031201;9;3;12;1;2;1624;1703;1008;1343;62,1;78,9
201412;9031202;9;3;12;2;2;2164;2245;1195;1628;55,2;72,5
201412;9041301;9;4;13;1;2;13136;13530;7110;9820;54,1;72,6
201412;9041302;9;4;13;2;2;1628;1713;749;1215;46,0;70,9
201412;9041401;9;4;14;1;2;4495;4678;2400;3275;53,4;70,0
201412;9041402;9;4;14;2;2;1353;1414;651;1010;48,1;71,4
201412;9041501;9;4;15;1;2;6347;6737;1972;3707;31,1;55,0
201412;9041601;9;4;16;1;2;6049;6312;3339;4874;55,2;77,2
201412;9051701;9;5;17;1;2;3280;3389;1790;2424;54,6;71,5
201412;9051702;9;5;17;2;2;13110;13732;6229;9171;47,5;66,8
201412;9051801;9;5;18;1;2;8328;8703;4656;6442;55,9;74,0
201412;9051901;9;5;19;1;2;9215;9575;3318;5475;36,0;57,2
201412;9052001;9;5;20;1;2;11466;11895;6253;8659;54,5;72,8
201412;10010101;10;1;1;1;2;4905;5234;1928;3333;39,3;63,7
201412;10010102;10;1;1;2;2;15547;16599;5822;10335;37,4;62,3
201412;10010203;10;1;2;3;2;722;746;0;53;0,0;7,1
201412;10010204;10;1;2;4;2;9100;9651;3990;6387;43,8;66,2
201412;10010205;10;1;2;5;2;7173;7571;2967;4523;41,4;59,7
201412;10010206;10;1;2;6;2;15007;15681;6768;10131;45,1;64,6
201412;10010207;10;1;2;7;2;9626;10168;4675;6969;48,6;68,5
201412;10010308;10;1;3;8;2;1943;2042;813;1118;41,8;54,8
201412;10010309;10;1;3;9;2;13260;13835;6628;9556;50,0;69,1
201412;10010310;10;1;3;10;2;16057;16812;8502;11755;52,9;69,9
201412;10010311;10;1;3;11;2;2660;2793;793;1788;29,8;64,0
201412;10020412;10;2;4;12;2;5517;6032;1501;3020;27,2;50,1
201412;10020413;10;2;4;13;2;13425;14111;4620;8178;34,4;58,0
201412;10020414;10;2;4;14;2;1494;1581;383;888;25,6;56,2
201412;10020415;10;2;4;15;2;4622;4920;1652;2645;35,7;53,8
201412;10020416;10;2;4;16;2;4647;4980;1090;2385;23,5;47,9
201412;10020517;10;2;5;17;2;8045;8366;3782;5620;47,0;67,2
201412;10020518;10;2;5;18;2;4405;4691;1588;2701;36,0;57,6
201412;10020519;10;2;5;19;2;4829;5278;1312;2361;27,2;44,7
201412;10020620;10;2;6;20;2;3068;3165;1281;1882;41,8;59,5
201412;10020621;10;2;6;21;2;5169;5504;1673;2888;32,4;52,5
201412;10020622;10;2;6;22;2;7985;8342;3874;5466;48,5;65,5
201412;10020623;10;2;6;23;2;5995;6232;2615;4297;43,6;69,0
201412;10030724;10;3;7;24;2;7242;7507;3925;5451;54,2;72,6
201412;10030725;10;3;7;25;2;5422;5602;2422;3635;44,7;64,9
201412;10030726;10;3;7;26;2;2591;2695;1264;1910;48,8;70,9
