ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;DAU10;DAU5;PDAU10;PDAU5
2015;03030405;03;03;04;05;2;9315;9944;3265;6161;35,1;62,0
2015;03030406;03;03;04;06;2;7448;7813;4871;6200;65,4;79,4
2015;03030711;03;03;07;11;2;6184;6500;3421;4401;55,3;67,7
2015;03030715;03;03;07;15;2;6192;6479;3445;4589;55,6;70,8
2015;03030716;03;03;07;16;2;1070;1118;752;888;70,3;79,4
2015;03040508;03;04;05;08;2;4103;4362;1915;3059;46,7;70,1
2015;03040512;03;04;05;12;2;8753;9208;4248;6123;48,5;66,5
2015;03040513;03;04;05;13;2;3007;3238;1408;2139;46,8;66,1
2015;03040614;03;04;06;14;2;30619;32763;11837;19761;38,7;60,3
2015;03040818;03;04;08;18;2;30421;31988;12084;19348;39,7;60,5
2015;03050919;03;05;09;19;2;5040;5263;2025;3216;40,2;61,1
2015;03050920;03;05;09;20;2;6461;6850;2303;3913;35,6;57,1
2015;03050923;03;05;09;23;2;7932;8329;2238;4205;28,2;50,5
2015;03050924;03;05;09;24;2;5025;5347;1538;3032;30,6;56,7
2015;03050925;03;05;09;25;2;7888;8444;2686;4763;34,1;56,4
2015;03051017;03;05;10;17;2;3818;3973;1354;2395;35,5;60,3
2015;03051021;03;05;10;21;2;6017;6252;2742;4184;45,6;66,9
2015;03051022;03;05;10;22;2;4086;4284;1980;2898;48,5;67,6
2015;03061126;03;06;11;26;1;13418;14106;3912;7243;29,2;51,3
2015;03061131;03;06;11;31;1;9019;9527;2520;4774;27,9;50,1
2015;03061227;03;06;12;27;1;13072;13676;4197;7422;32,1;54,3
2015;03061228;03;06;12;28;1;11593;11932;4426;6864;38,2;57,5
2015;03061332;03;06;13;32;1;19488;20721;5576;10760;28,6;51,9
2015;03061429;03;06;14;29;1;9395;9698;5298;7067;56,4;72,9
2015;03061430;03;06;14;30;1;3032;3191;1507;1921;49,7;60,2
2015;03061434;03;06;14;34;1;5483;5745;1602;3069;29,2;53,4
2015;03061435;03;06;14;35;1;3558;3709;1268;2149;35,6;57,9
2015;03061441;03;06;14;41;1;1890;2170;162;888;8,6;40,9
2015;03071536;03;07;15;36;1;9289;9906;2721;5148;29,3;52,0
2015;03071537;03;07;15;37;1;13193;13977;4292;7521;32,5;53,8
2015;03071633;03;07;16;33;1;2601;2708;1264;1717;48,6;63,4
2015;03071638;03;07;16;38;1;14933;15894;4484;8525;30,0;53,6
2015;03071639;03;07;16;39;1;10691;11533;3685;6592;34,5;57,2
2015;04010101;04;01;01;01;2;9671;10135;4171;6524;43,1;64,4
2015;04010102;04;01;01;02;2;756;779;351;468;46,4;60,1
2015;04010103;04;01;01;03;2;6924;7286;3308;4893;47,8;67,2
2015;04020204;04;02;02;04;2;156;177;67;91;42,9;51,4
2015;04020205;04;02;02;05;2;1168;1224;601;824;51,5;67,3
2015;04020206;04;02;02;06;2;2465;2526;1091;1733;44,3;68,6
2015;04020207;04;02;02;07;2;2389;2508;1105;1662;46,3;66,3
2015;04020208;04;02;02;08;2;2595;2744;1260;1845;48,6;67,2
2015;04020209;04;02;02;09;2;2934;3062;1471;1994;50,1;65,1
2015;04020310;04;02;03;10;2;601;601;184;263;30,6;43,8
2015;04020311;04;02;03;11;2;13353;13849;6468;9290;48,4;67,1
2015;04020312;04;02;03;12;2;4884;5077;2192;3269;44,9;64,4
2015;04020313;04;02;03;13;2;6883;7118;2868;4275;41,7;60,1
2015;04020314;04;02;03;14;2;15;15;9;9;60,0;60,0
2015;04030415;04;03;04;15;1;2639;2694;741;1254;28,1;46,5
2015;04030416;04;03;04;16;1;9510;9963;4099;6391;43,1;64,1
2015;04030417;04;03;04;17;1;9938;10343;4179;6638;42,1;64,2
2015;04030518;04;03;05;18;1;8766;9063;3802;5746;43,4;63,4
2015;04030519;04;03;05;19;1;5215;5428;1901;3058;36,5;56,3
2015;04030620;04;03;06;20;1;7832;8120;3265;5115;41,7;63,0
2015;04030621;04;03;06;21;1;2733;2840;1070;1641;39,2;57,8
2015;04030622;04;03;06;22;1;9554;9861;4052;6212;42,4;63,0
2015;04030623;04;03;06;23;1;4226;4375;1815;2666;42,9;60,9
2015;04030724;04;03;07;24;1;5947;6132;2774;4065;46,6;66,3
2015;04030725;04;03;07;25;1;10961;11436;4555;7111;41,6;62,2
2015;04030726;04;03;07;26;1;5047;5216;2230;3223;44,2;61,8
2015;04030827;04;03;08;27;1;11126;11563;4311;6817;38,7;59,0
2015;04030828;04;03;08;28;1;8755;9020;3927;5633;44,9;62,5
2015;04030929;04;03;09;29;1;5378;5567;2272;3487;42,2;62,6
2015;04030930;04;03;09;30;1;5145;5347;2339;3343;45,5;62,5
2015;04030931;04;03;09;31;1;3368;3492;1408;2052;41,8;58,8
2015;04031032;04;03;10;32;1;13713;14159;6204;9114;45,2;64,4
2015;04041133;04;04;11;33;2;33;33;27;27;81,8;81,8
2015;04041134;04;04;11;34;2;4629;4870;1918;2869;41,4;58,9
2015;04041135;04;04;11;35;2;2535;2641;1194;1683;47,1;63,7
2015;04041136;04;04;11;36;2;2799;2915;1261;1785;45,1;61,2
2015;04041137;04;04;11;37;2;7275;7552;3402;4947;46,8;65,5
2015;04041238;04;04;12;38;2;5175;5435;2326;3586;44,9;66,0
2015;04041239;04;04;12;39;2;184;187;45;66;24,5;35,3
2015;04041240;04;04;12;40;2;1410;1479;723;984;51,3;66,5
2015;04041241;04;04;12;41;2;6478;6766;2832;4309;43,7;63,7
2015;04041342;04;04;13;42;2;3801;3904;1905;2748;50,1;70,4
2015;04041343;04;04;13;43;2;3305;3418;1682;2317;50,9;67,8
2015;04041344;04;04;13;44;2;9885;10315;4849;7315;49,1;70,9
2015;04051445;04;05;14;45;1;5766;6004;2359;3732;40,9;62,2
2015;04051446;04;05;14;46;1;9781;10116;4242;6217;43,4;61,5
2015;04051447;04;05;14;47;1;4897;5077;2055;2989;42,0;58,9
2015;04051448;04;05;14;48;1;8416;8680;3675;5370;43,7;61,9
2015;04051549;04;05;15;49;1;4320;4546;1714;2577;39,7;56,7
2015;04051550;04;05;15;50;1;5026;5223;2164;3166;43,1;60,6
2015;04051551;04;05;15;51;1;4004;4158;1797;2609;44,9;62,7
2015;04051652;04;05;16;52;1;8996;9297;3923;5960;43,6;64,1
2015;04051653;04;05;16;53;1;6157;6398;2767;4249;44,9;66,4
2015;04051654;04;05;16;54;1;2841;2926;1229;1826;43,3;62,4
2015;04051655;04;05;16;55;1;6377;6662;2527;3985;39,6;59,8
2015;04051656;04;05;16;56;1;6867;7205;3038;4494;44,2;62,4
2015;04061757;04;06;17;57;2;64;64;22;34;34,4;53,1
2015;05010101;05;01;01;01;2;9501;9994;3315;5561;34,9;55,6
2015;05010102;05;01;01;02;2;5456;5617;2489;3568;45,6;63,5
2015;05010103;05;01;01;03;2;6918;7155;3435;4891;49,7;68,4
2015;05010204;05;01;02;04;2;2863;3044;1089;1790;38,0;58,8
2015;05010205;05;01;02;05;2;1767;1836;922;1422;52,2;77,5
2015;05010206;05;01;02;06;2;9181;9648;4297;6428;46,8;66,6
2015;05010207;05;01;02;07;2;10044;10697;4688;7037;46,7;65,8
2015;05010208;05;01;02;08;2;6748;7053;2547;4056;37,7;57,5
2015;05010209;05;01;02;09;2;5613;5835;3098;4191;55,2;71,8
2015;05010310;05;01;03;10;2;3464;3632;1213;2029;35,0;55,9
2015;05010311;05;01;03;11;2;4944;5289;1476;2794;29,9;52,8
2015;05010312;05;01;03;12;2;6190;6569;1816;3085;29,3;47,0
2015;05010313;05;01;03;13;2;5957;6226;2019;3415;33,9;54,9
2015;05010314;05;01;03;14;2;10894;11331;4266;6641;39,2;58,6
2015;05010339;05;01;03;39;2;669;736;168;257;25,1;34,9
2015;05020415;05;02;04;15;2;3640;3806;2319;3042;63,7;79,9
2015;05020416;05;02;04;16;2;1631;1685;1050;1322;64,4;78,5
2015;05020417;05;02;04;17;2;5406;5626;3088;3973;57,1;70,6
2015;05020418;05;02;04;18;2;3689;3869;1782;2582;48,3;66,7
2015;05020419;05;02;04;19;2;6291;6605;2996;4327;47,6;65,5
2015;05020420;05;02;04;20;2;822;862;434;644;52,8;74,7
2015;05020521;05;02;05;21;2;2709;2895;929;1688;34,3;58,3
2015;05020522;05;02;05;22;2;6269;6725;2315;3868;36,9;57,5
2015;05020523;05;02;05;23;2;9965;10773;3606;6661;36,2;61,8
2015;05020524;05;02;05;24;2;5782;5967;3409;4379;59,0;73,4
2015;05020625;05;02;06;25;2;6851;7097;2784;4189;40,6;59,0
2015;05020626;05;02;06;26;2;16683;17409;5840;9405;35,0;54,0
2015;05020627;05;02;06;27;2;3535;3750;1324;2195;37,5;58,5
2015;05020628;05;02;06;28;2;1862;1931;915;1313;49,1;68,0
