ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;Dau10;Dau5;PDAU10;PDAU5
201712;03030405;03;03;04;05;2;9851;10531;3864;6288;39,2;59,7
201712;03030406;03;03;04;06;2;7464;7854;5015;6184;67,2;78,7
201712;03030711;03;03;07;11;2;6226;6572;3322;4870;53,4;74,1
201712;03030715;03;03;07;15;2;6793;7141;3615;4613;53,2;64,6
201712;03030716;03;03;07;16;2;1056;1096;712;882;67,4;80,5
201712;03040508;03;04;05;08;2;4118;4371;2065;3222;50,1;73,7
201712;03040512;03;04;05;12;2;8936;9392;4420;6430;49,5;68,5
201712;03040513;03;04;05;13;2;3039;3256;1464;2349;48,2;72,1
201712;03040614;03;04;06;14;2;31438;33698;12724;20813;40,5;61,8
201712;03040818;03;04;08;18;2;30862;32525;12979;20372;42,1;62,6
201712;03050919;03;05;09;19;2;4991;5240;2099;3191;42,1;60,9
201712;03050920;03;05;09;20;2;6591;6964;2394;4107;36,3;59,0
201712;03050923;03;05;09;23;2;8311;8757;2538;4646;30,5;53,1
201712;03050924;03;05;09;24;2;5358;5678;1815;3147;33,9;55,4
201712;03050925;03;05;09;25;2;8432;9057;3074;5261;36,5;58,1
201712;03051017;03;05;10;17;2;3833;4014;1472;2413;38,4;60,1
201712;03051021;03;05;10;21;2;5987;6228;2825;4213;47,2;67,6
201712;03051022;03;05;10;22;2;4118;4323;1986;3028;48,2;70,0
201712;03061126;03;06;11;26;1;13689;14335;4301;7587;31,4;52,9
201712;03061131;03;06;11;31;1;9468;9990;2924;5206;30,9;52,1
201712;03061227;03;06;12;27;1;13224;13852;4649;8121;35,2;58,6
201712;03061228;03;06;12;28;1;11715;12065;4619;7018;39,4;58,2
201712;03061332;03;06;13;32;1;19954;21205;6459;11890;32,4;56,1
201712;03061429;03;06;14;29;1;9394;9728;5322;7069;56,7;72,7
201712;03061430;03;06;14;30;1;3420;3643;1484;2021;43,4;55,5
