"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"EINW10";"EINW5";"DAU10";"DAU5";"PDAU10";"PDAU5"
"2013";"01044202";"01";"04";"42";"02";"1";14910;15516;3781;6991;25;45
"2013";"01044203";"01";"04";"42";"03";"1";14235;14873;4128;7330;29;49
"2013";"02010101";"02";"01";"01";"01";"1";5591;5870;1772;3056;32;52
"2013";"02010102";"02";"01";"01";"02";"1";11415;12210;4117;7274;36;60
"2013";"02010103";"02";"01";"01";"03";"1";13637;14547;5558;9369;41;64
"2013";"02010104";"02";"01";"01";"04";"1";4524;4839;1841;3069;41;63
"2013";"02020201";"02";"02";"02";"01";"1";242;256;68;138;28;54
"2013";"02020202";"02";"02";"02";"02";"1";5224;5478;1833;3105;35;57
"2013";"02020203";"02";"02";"02";"03";"1";9589;10007;3398;5520;35;55
"2013";"02020204";"02";"02";"02";"04";"1";11085;11530;3903;6462;35;56
"2013";"02020205";"02";"02";"02";"05";"1";13645;14244;5297;8531;39;60
"2013";"02020206";"02";"02";"02";"06";"1";17031;17837;5982;9921;35;56
"2013";"02030301";"02";"03";"03";"01";"1";8449;8881;3463;5616;41;63
"2013";"02030302";"02";"03";"03";"02";"1";12072;12670;4705;7784;39;61
"2013";"02030401";"02";"03";"04";"01";"1";13767;14367;4895;8168;36;57
"2013";"02030402";"02";"03";"04";"02";"1";10410;10801;3872;6310;37;58
"2013";"02040501";"02";"04";"05";"01";"1";4951;5138;2684;3639;54;71
"2013";"02040502";"02";"04";"05";"02";"1";6346;6580;2542;3787;40;58
"2013";"02040503";"02";"04";"05";"03";"1";9607;9933;2676;4751;28;48
"2013";"02040701";"02";"04";"07";"01";"1";11415;11787;4423;6822;39;58
"2013";"02040702";"02";"04";"07";"02";"1";9710;10095;3148;5451;32;54
"2013";"02040703";"02";"04";"07";"03";"1";652;686;89;241;14;35
"2013";"02050601";"02";"05";"06";"01";"1";8026;8256;1767;3531;22;43
"2013";"02050602";"02";"05";"06";"02";"1";17303;18102;3940;8181;23;45
"2013";"02050801";"02";"05";"08";"01";"1";16794;17453;3644;7820;22;45
"2013";"02050802";"02";"05";"08";"02";"1";17883;18511;3708;8049;21;43
"2013";"02050803";"02";"05";"08";"03";"1";6037;6233;1598;3016;26;48
"2013";"02050804";"02";"05";"08";"04";"1";2793;3020;678;1491;24;49
"2013";"03010101";"03";"01";"01";"01";"2";2565;2695;1162;1655;45;61
"2013";"03010102";"03";"01";"01";"02";"2";9836;10318;3984;5876;41;57
"2013";"03010104";"03";"01";"01";"04";"2";187;197;72;115;39;58
"2013";"03020203";"03";"02";"02";"03";"2";1841;1928;818;1013;44;53
"2013";"03020209";"03";"02";"02";"09";"2";12238;13038;4590;7732;38;59
"2013";"03020210";"03";"02";"02";"10";"2";9187;9728;3380;5875;37;60
"2013";"03020307";"03";"02";"03";"07";"2";15300;16200;6323;10443;41;64
"2013";"03030405";"03";"03";"04";"05";"2";9267;9859;3234;5812;35;59
"2013";"03030406";"03";"03";"04";"06";"2";7415;7769;4546;6181;61;80
"2013";"03030711";"03";"03";"07";"11";"2";6070;6363;3319;4313;55;68
"2013";"03030715";"03";"03";"07";"15";"2";6053;6301;3420;4697;57;75
"2013";"03030716";"03";"03";"07";"16";"2";1057;1094;791;919;75;84
"2013";"03040508";"03";"04";"05";"08";"2";4039;4296;1717;2868;43;67
"2013";"03040512";"03";"04";"05";"12";"2";8643;9076;4099;5993;47;66
"2013";"03040513";"03";"04";"05";"13";"2";2937;3145;1294;1977;44;63
"2013";"03040614";"03";"04";"06";"14";"2";29722;31590;11297;18371;38;58
"2013";"03040818";"03";"04";"08";"18";"2";29779;31167;11607;18375;39;59
"2013";"03050919";"03";"05";"09";"19";"2";4500;4651;1981;3113;44;67
"2013";"03050920";"03";"05";"09";"20";"2";5985;6330;2183;3522;36;56
"2013";"03050923";"03";"05";"09";"23";"2";7660;8003;2094;3944;27;49
"2013";"03050924";"03";"05";"09";"24";"2";4924;5219;1356;2736;28;52
"2013";"03050925";"03";"05";"09";"25";"2";7438;7949;2599;4441;35;56
"2013";"03051017";"03";"05";"10";"17";"2";3651;3809;1301;2111;36;55
"2013";"03051021";"03";"05";"10";"21";"2";5985;6213;2731;4012;46;65
"2013";"03051022";"03";"05";"10";"22";"2";4060;4267;1829;2693;45;63
"2013";"03061126";"03";"06";"11";"26";"1";13403;14047;3630;6703;27;48
"2013";"03061131";"03";"06";"11";"31";"1";8816;9283;2314;4507;26;49
"2013";"03061227";"03";"06";"12";"27";"1";12939;13467;4004;6780;31;50
"2013";"03061228";"03";"06";"12";"28";"1";11255;11587;3734;6561;33;57
"2013";"03061332";"03";"06";"13";"32";"1";19221;20364;4872;10014;25;49
"2013";"03061429";"03";"06";"14";"29";"1";9503;9787;5376;6995;57;71
"2013";"03061430";"03";"06";"14";"30";"1";2721;2815;1492;1938;55;69
"2013";"03061434";"03";"06";"14";"34";"1";5447;5644;1453;2668;27;47
"2013";"03061435";"03";"06";"14";"35";"1";3587;3716;1166;1992;33;54
"2013";"03061441";"03";"06";"14";"41";"1";1594;1813;158;361;10;20
"2013";"03071536";"03";"07";"15";"36";"1";9238;9805;2469;4847;27;49
"2013";"03071537";"03";"07";"15";"37";"1";12692;13493;3923;7232;31;54
"2013";"03071633";"03";"07";"16";"33";"1";2475;2587;1205;1682;49;65
"2013";"03071638";"03";"07";"16";"38";"1";14597;15497;4203;7945;29;51
"2013";"03071639";"03";"07";"16";"39";"1";10498;11340;3253;6287;31;55
"2013";"04010101";"04";"01";"01";"01";"2";9354;9753;4069;6110;44;63
"2013";"04010102";"04";"01";"01";"02";"2";746;769;375;461;50;60
"2013";"04010103";"04";"01";"01";"03";"2";6845;7170;3243;4675;47;65
"2013";"04020204";"04";"02";"02";"04";"2";104;111;51;82;49;74
"2013";"04020205";"04";"02";"02";"05";"2";1153;1211;658;866;57;72
"2013";"04020206";"04";"02";"02";"06";"2";2477;2530;1009;1735;41;69
"2013";"04020207";"04";"02";"02";"07";"2";2454;2573;1050;1622;43;63
"2013";"04020208";"04";"02";"02";"08";"2";2642;2791;1226;1803;46;65
"2013";"04020209";"04";"02";"02";"09";"2";2883;3026;1475;1991;51;66
"2013";"04020310";"04";"02";"03";"10";"2";579;584;180;241;31;41
"2013";"04020311";"04";"02";"03";"11";"2";13265;13747;6465;9191;49;67
"2013";"04020312";"04";"02";"03";"12";"2";4628;4800;2094;3101;45;65
"2013";"04020313";"04";"02";"03";"13";"2";6731;6963;2774;4056;41;58
"2013";"04020314";"04";"02";"03";"14";"2";8;8;8;8;100;100
"2013";"04030415";"04";"03";"04";"15";"1";2619;2683;704;1279;27;48
"2013";"04030416";"04";"03";"04";"16";"1";9350;9803;3984;6185;43;63
"2013";"04030417";"04";"03";"04";"17";"1";9784;10188;4004;6334;41;62
"2013";"04030518";"04";"03";"05";"18";"1";8648;8916;3570;5436;41;61
"2013";"04030519";"04";"03";"05";"19";"1";5107;5290;1821;3030;36;57
"2013";"04030620";"04";"03";"06";"20";"1";7857;8152;3315;5001;42;61
"2013";"04030621";"04";"03";"06";"21";"1";2774;2878;937;1567;34;54
"2013";"04030622";"04";"03";"06";"22";"1";9406;9715;3852;6019;41;62
"2013";"04030623";"04";"03";"06";"23";"1";4124;4265;1598;2465;39;58
"2013";"04030724";"04";"03";"07";"24";"1";5844;6053;2637;3908;45;65
"2013";"04030725";"04";"03";"07";"25";"1";10786;11213;4585;6941;43;62
"2013";"04030726";"04";"03";"07";"26";"1";5035;5209;2122;3199;42;61
"2013";"04030827";"04";"03";"08";"27";"1";10730;11141;4127;6537;38;59
"2013";"04030828";"04";"03";"08";"28";"1";8736;8996;3838;5604;44;62
"2013";"04030929";"04";"03";"09";"29";"1";5404;5602;2275;3447;42;62
"2013";"04030930";"04";"03";"09";"30";"1";5011;5182;2408;3332;48;64
"2013";"04030931";"04";"03";"09";"31";"1";3248;3345;1368;2016;42;60
"2013";"04031032";"04";"03";"10";"32";"1";13587;14007;6040;8875;44;63
"2013";"04041133";"04";"04";"11";"33";"2";36;36;27;33;75;92
"2013";"04041134";"04";"04";"11";"34";"2";4513;4712;1883;2753;42;58
"2013";"04041135";"04";"04";"11";"35";"2";2542;2633;1142;1608;45;61
"2013";"04041136";"04";"04";"11";"36";"2";2753;2874;1242;1767;45;61
"2013";"04041137";"04";"04";"11";"37";"2";7209;7451;3381;4789;47;64
"2013";"04041238";"04";"04";"12";"38";"2";5003;5268;2297;3321;46;63
"2013";"04041239";"04";"04";"12";"39";"2";172;174;41;63;24;36
"2013";"04041240";"04";"04";"12";"40";"2";1400;1475;708;986;51;67
"2013";"04041241";"04";"04";"12";"41";"2";6359;6609;2850;4203;45;64
"2013";"04041342";"04";"04";"13";"42";"2";3758;3834;1807;2689;48;70
"2013";"04041343";"04";"04";"13";"43";"2";3269;3371;1643;2247;50;67
"2013";"04041344";"04";"04";"13";"44";"2";9722;10143;4622;6961;48;69
"2013";"04051445";"04";"05";"14";"45";"1";5475;5687;2251;3425;41;60
"2013";"04051446";"04";"05";"14";"46";"1";9484;9836;4175;6130;44;62
"2013";"04051447";"04";"05";"14";"47";"1";4796;4960;1972;2914;41;59
"2013";"04051448";"04";"05";"14";"48";"1";8240;8456;3658;5341;44;63
"2013";"04051549";"04";"05";"15";"49";"1";3805;3964;1629;2435;43;61
"2013";"04051550";"04";"05";"15";"50";"1";4965;5145;2087;3161;42;61
"2013";"04051551";"04";"05";"15";"51";"1";3903;4055;1749;2563;45;63
"2013";"04051652";"04";"05";"16";"52";"1";8714;9033;3865;5775;44;64
"2013";"04051653";"04";"05";"16";"53";"1";6066;6266;2742;3978;45;63
"2013";"04051654";"04";"05";"16";"54";"1";2775;2852;1174;1793;42;63
"2013";"04051655";"04";"05";"16";"55";"1";6240;6478;2552;3880;41;60
"2013";"04051656";"04";"05";"16";"56";"1";6759;7069;2965;4421;44;63
"2013";"04061757";"04";"06";"17";"57";"2";67;67;26;43;39;64
"2013";"05010101";"05";"01";"01";"01";"2";8936;9330;2969;5259;33;56
"2013";"05010102";"05";"01";"01";"02";"2";5364;5493;2485;3468;46;63
"2013";"05010103";"05";"01";"01";"03";"2";6887;7149;3402;4758;49;67
"2013";"05010204";"05";"01";"02";"04";"2";2890;3075;1106;1671;38;54
"2013";"05010205";"05";"01";"02";"05";"2";1780;1857;669;1400;38;75
"2013";"05010206";"05";"01";"02";"06";"2";9134;9561;4377;6149;48;64
"2013";"05010207";"05";"01";"02";"07";"2";9834;10405;4566;6613;46;64
"2013";"05010208";"05";"01";"02";"08";"2";6802;7041;2553;3814;38;54
"2013";"05010209";"05";"01";"02";"09";"2";5546;5750;3075;4118;55;72
"2013";"05010310";"05";"01";"03";"10";"2";3357;3506;1212;1929;36;55
"2013";"05010311";"05";"01";"03";"11";"2";4796;5095;1386;2518;29;49
"2013";"05010312";"05";"01";"03";"12";"2";5899;6213;1773;2921;30;47
"2013";"05010313";"05";"01";"03";"13";"2";5936;6187;2047;3237;34;52
"2013";"05010314";"05";"01";"03";"14";"2";10537;10942;4205;6352;40;58
"2013";"05010339";"05";"01";"03";"39";"2";393;408;187;262;48;64
"2013";"05020415";"05";"02";"04";"15";"2";3671;3835;2128;3034;58;79
"2013";"05020416";"05";"02";"04";"16";"2";1674;1721;1070;1377;64;80
"2013";"05020417";"05";"02";"04";"17";"2";5312;5534;2972;3978;56;72
"2013";"05020418";"05";"02";"04";"18";"2";3615;3806;1725;2397;48;63
"2013";"05020419";"05";"02";"04";"19";"2";6227;6483;2975;4250;48;66
"2013";"05020420";"05";"02";"04";"20";"2";850;894;341;663;40;74
"2013";"05020521";"05";"02";"05";"21";"2";2461;2635;842;1502;34;57
"2013";"05020522";"05";"02";"05";"22";"2";5893;6265;2199;3505;37;56
"2013";"05020523";"05";"02";"05";"23";"2";9978;10764;3619;6045;36;56
"2013";"05020524";"05";"02";"05";"24";"2";5730;5908;3417;4394;60;74
"2013";"05020625";"05";"02";"06";"25";"2";6819;7053;2789;4063;41;58
"2013";"05020626";"05";"02";"06";"26";"2";15695;16326;5620;8912;36;55
"2013";"05020627";"05";"02";"06";"27";"2";3425;3609;1351;1975;39;55
"2013";"05020628";"05";"02";"06";"28";"2";1908;1962;958;1295;50;66
"2013";"05020629";"05";"02";"06";"29";"2";4128;4276;2234;3034;54;71
"2013";"05030730";"05";"03";"07";"30";"2";3098;3339;911;1864;29;56
"2013";"05030731";"05";"03";"07";"31";"2";10336;10785;3624;5889;35;55
"2013";"05030832";"05";"03";"08";"32";"2";10060;10582;4198;6330;42;60
"2013";"05030833";"05";"03";"08";"33";"2";859;918;196;270;23;29
"2013";"05040934";"05";"04";"09";"34";"2";3434;3636;1887;2495;55;69
"2013";"05040935";"05";"04";"09";"35";"2";366;378;184;253;50;67
"2013";"05040936";"05";"04";"09";"36";"2";7878;8429;3943;5653;50;67
"2013";"05040937";"05";"04";"09";"37";"2";2010;2103;1183;1538;59;73
"2013";"05040938";"05";"04";"09";"38";"2";3312;3473;1828;2467;55;71
"2013";"06010101";"06";"01";"01";"01";"2";6279;6556;3102;4370;49;67
"2013";"06010102";"06";"01";"01";"02";"2";7949;8230;3241;5010;41;61
"2013";"06010103";"06";"01";"01";"03";"2";5738;5969;2422;3741;42;63
"2013";"06010204";"06";"01";"02";"04";"2";6277;6559;2930;4442;47;68
"2013";"06010205";"06";"01";"02";"05";"2";8709;9066;3836;5712;44;63
"2013";"06010206";"06";"01";"02";"06";"2";7016;7313;2935;4570;42;62
"2013";"06010207";"06";"01";"02";"07";"2";7238;7536;2970;4675;41;62
"2013";"06010208";"06";"01";"02";"08";"2";5886;6114;2601;3882;44;63
"2013";"06010209";"06";"01";"02";"09";"2";8370;8658;3551;5220;42;60
"2013";"06010210";"06";"01";"02";"10";"2";4466;4614;1906;2843;43;62
"2013";"06020301";"06";"02";"03";"01";"2";4638;4818;2410;3307;52;69
"2013";"06020302";"06";"02";"03";"02";"2";5027;5194;2381;3361;47;65
"2013";"06020303";"06";"02";"03";"03";"2";6590;6829;2910;4318;44;63
"2013";"06020304";"06";"02";"03";"04";"2";6380;6625;2744;4057;43;61
"2013";"06020305";"06";"02";"03";"05";"2";10175;10587;4510;6533;44;62
"2013";"06020306";"06";"02";"03";"06";"2";5948;6195;3476;4599;58;74
"2013";"06020407";"06";"02";"04";"07";"2";4483;4700;2013;2883;45;61
"2013";"06020408";"06";"02";"04";"08";"2";6106;6353;2996;4270;49;67
"2013";"06020409";"06";"02";"04";"09";"2";7597;7877;3476;5107;46;65
"2013";"06020410";"06";"02";"04";"10";"2";6313;6620;3242;4550;51;69
"2013";"06020411";"06";"02";"04";"11";"2";7814;8189;4058;5615;52;69
"2013";"06030501";"06";"03";"05";"01";"2";5115;5362;2921;3890;57;73
"2013";"06030502";"06";"03";"05";"02";"2";4944;5103;2046;2961;41;58
"2013";"06030503";"06";"03";"05";"03";"2";10387;10836;4992;7143;48;66
"2013";"06030504";"06";"03";"05";"04";"2";10048;10540;5401;7246;54;69
"2013";"06030605";"06";"03";"06";"05";"2";6392;6685;3055;4362;48;65
"2013";"06030606";"06";"03";"06";"06";"2";4746;4983;1948;3002;41;60
"2013";"06030607";"06";"03";"06";"07";"2";2991;3106;1193;1912;40;62
"2013";"06030608";"06";"03";"06";"08";"2";10604;11258;4487;7104;42;63
"2013";"06030609";"06";"03";"06";"09";"2";10761;11268;5011;7312;47;65
"2013";"06030610";"06";"03";"06";"10";"2";7347;7791;3774;5246;51;67
"2013";"06040701";"06";"04";"07";"01";"2";8696;9121;4327;5967;50;65
"2013";"06040702";"06";"04";"07";"02";"2";4878;5185;2215;3484;45;67
"2013";"06040703";"06";"04";"07";"03";"2";9829;10335;4494;6531;46;63
"2013";"06040804";"06";"04";"08";"04";"2";6951;7306;3846;5180;55;71
"2013";"06040805";"06";"04";"08";"05";"2";4838;5057;2570;3506;53;69
"2013";"06040806";"06";"04";"08";"06";"2";6589;6954;3819;5122;58;74
"2013";"06040807";"06";"04";"08";"07";"2";5315;5568;2286;3566;43;64
"2013";"06040808";"06";"04";"08";"08";"2";3543;3879;941;2385;27;61
"2013";"06040809";"06";"04";"08";"09";"2";4597;4875;2293;3282;50;67
"2013";"06040810";"06";"04";"08";"10";"2";6164;6512;2884;4225;47;65
"2013";"07010101";"07";"01";"01";"01";"1";8737;8991;3603;5463;41;61
"2013";"07010102";"07";"01";"01";"02";"1";13878;14472;5611;8996;40;62
"2013";"07010103";"07";"01";"01";"03";"1";8983;9375;3875;5931;43;63
"2013";"07010104";"07";"01";"01";"04";"1";11917;12503;4780;7544;40;60
"2013";"07020201";"07";"02";"02";"01";"1";9577;9947;4314;6426;45;65
"2013";"07020202";"07";"02";"02";"02";"1";8927;9265;3293;5189;37;56
"2013";"07020203";"07";"02";"02";"03";"1";15617;16297;6139;9707;39;60
"2013";"07020204";"07";"02";"02";"04";"1";10270;10663;3697;6067;36;57
"2013";"07030301";"07";"03";"03";"01";"1";21509;22611;9628;14651;45;65
"2013";"07030302";"07";"03";"03";"02";"1";8271;8652;3884;5777;47;67
"2013";"07030303";"07";"03";"03";"03";"1";10845;11397;4580;7223;42;63
"2013";"07040401";"07";"04";"04";"01";"2";15328;16076;7199;10420;47;65
"2013";"07040402";"07";"04";"04";"02";"2";1954;2022;792;1172;41;58
"2013";"07040403";"07";"04";"04";"03";"2";21102;21995;8522;13079;40;59
"2013";"07040404";"07";"04";"04";"04";"2";4689;4887;2369;3337;51;68
"2013";"07040405";"07";"04";"04";"05";"2";9435;9831;3496;5820;37;59
"2013";"07040406";"07";"04";"04";"06";"2";3158;3250;819;1460;26;45
"2013";"07050501";"07";"05";"05";"01";"2";14430;14963;6283;9234;44;62
"2013";"07050502";"07";"05";"05";"02";"2";7158;7397;2718;4301;38;58
"2013";"07050503";"07";"05";"05";"03";"2";8393;8680;3847;5564;46;64
"2013";"07050504";"07";"05";"05";"04";"2";5011;5213;2631;3583;53;69
"2013";"07050505";"07";"05";"05";"05";"2";9606;10010;5047;6981;53;70
"2013";"07050506";"07";"05";"05";"06";"2";2029;2116;1159;1605;57;76
"2013";"07060601";"07";"06";"06";"01";"2";8908;9383;3918;5714;44;61
"2013";"07060602";"07";"06";"06";"02";"2";4210;4424;2230;3155;53;71
"2013";"07060603";"07";"06";"06";"03";"2";2501;2624;1420;1879;57;72
"2013";"07060604";"07";"06";"06";"04";"2";12386;12930;5753;8254;46;64
"2013";"07070701";"07";"07";"07";"01";"2";9606;10025;5251;7069;55;71
"2013";"07070702";"07";"07";"07";"02";"2";9401;9788;4839;6763;51;69
"2013";"07070703";"07";"07";"07";"03";"2";7130;7404;3707;5116;52;69
"2013";"07070704";"07";"07";"07";"04";"2";7204;7663;3157;4609;44;60
"2013";"07070705";"07";"07";"07";"05";"2";6501;6799;3609;4948;56;73
"2013";"07070706";"07";"07";"07";"06";"2";3332;3481;1605;2264;48;65
"2013";"07070707";"07";"07";"07";"07";"2";2588;2687;1626;2062;63;77
"2013";"08010115";"08";"01";"01";"15";"1";752;788;277;479;37;61
"2013";"08010116";"08";"01";"01";"16";"1";3221;3346;1048;1846;33;55
"2013";"08010117";"08";"01";"01";"17";"1";14770;15334;4046;7613;27;50
"2013";"08010118";"08";"01";"01";"18";"1";10245;10848;2812;5569;27;51
"2013";"08010211";"08";"01";"02";"11";"1";9118;9523;2505;4834;27;51
"2013";"08010212";"08";"01";"02";"12";"1";6491;6970;2356;4216;36;60
"2013";"08010213";"08";"01";"02";"13";"1";11394;11889;3256;5970;29;50
"2013";"08010214";"08";"01";"02";"14";"1";7436;7807;2007;3889;27;50
"2013";"08010301";"08";"01";"03";"01";"1";25435;26433;7912;14365;31;54
"2013";"08010302";"08";"01";"03";"02";"1";3442;3567;1466;2246;43;63
"2013";"08010303";"08";"01";"03";"03";"1";7674;8019;2220;4049;29;50
"2013";"08010404";"08";"01";"04";"04";"1";20893;21911;5868;11026;28;50
"2013";"08010405";"08";"01";"04";"05";"1";8112;8458;2272;4260;28;50
"2013";"08010406";"08";"01";"04";"06";"1";6004;6378;1774;3121;30;49
"2013";"08010407";"08";"01";"04";"07";"1";743;762;161;359;22;47
"2013";"08010508";"08";"01";"05";"08";"1";4550;4888;1786;3043;39;62
"2013";"08010509";"08";"01";"05";"09";"1";7838;8529;2471;4462;32;52
"2013";"08010510";"08";"01";"05";"10";"1";353;367;78;117;22;32
"2013";"08020619";"08";"02";"06";"19";"2";8871;9356;3257;5383;37;58
"2013";"08020620";"08";"02";"06";"20";"2";8354;8707;3371;5252;40;60
"2013";"08020621";"08";"02";"06";"21";"2";2129;2228;1267;1696;60;76
"2013";"08020622";"08";"02";"06";"22";"2";12998;13496;6331;8996;49;67
"2013";"08020623";"08";"02";"06";"23";"2";1186;1230;566;818;48;67
"2013";"08020624";"08";"02";"06";"24";"2";996;1063;395;648;40;61
"2013";"08020625";"08";"02";"06";"25";"2";3115;3236;1641;2173;53;67
"2013";"08020726";"08";"02";"07";"26";"2";7709;7974;3972;5550;52;70
"2013";"08020727";"08";"02";"07";"27";"2";10559;10968;5375;7607;51;69
"2013";"08020728";"08";"02";"07";"28";"2";7521;7869;3358;4706;45;60
"2013";"08030829";"08";"03";"08";"29";"2";11072;11665;5767;8271;52;71
"2013";"08030830";"08";"03";"08";"30";"2";6750;6989;3530;5012;52;72
"2013";"08030831";"08";"03";"08";"31";"2";15318;16106;7454;11096;49;69
"2013";"08040932";"08";"04";"09";"32";"2";2516;2640;1129;1716;45;65
"2013";"08040933";"08";"04";"09";"33";"2";3739;3840;1869;2609;50;68
"2013";"08040934";"08";"04";"09";"34";"2";2462;2577;1338;1832;54;71
"2013";"08041035";"08";"04";"10";"35";"2";7148;7432;4374;5618;61;76
"2013";"08041036";"08";"04";"10";"36";"2";6367;6634;3849;5047;60;76
"2013";"08041037";"08";"04";"10";"37";"2";8954;9309;4957;6597;55;71
"2013";"08041038";"08";"04";"10";"38";"2";6047;6256;3666;4685;61;75
"2013";"08041039";"08";"04";"10";"39";"2";3193;3399;1130;1954;35;57
"2013";"08041040";"08";"04";"10";"40";"2";7274;7632;3860;5343;53;70
"2013";"09010101";"09";"01";"01";"01";"2";9951;10505;3086;5913;31;56
"2013";"09010102";"09";"01";"01";"02";"2";63;67;16;29;25;43
"2013";"09010201";"09";"01";"02";"01";"2";3723;3919;1601;2430;43;62
"2013";"09010202";"09";"01";"02";"02";"2";6316;6456;3225;4265;51;66
"2013";"09010301";"09";"01";"03";"01";"2";13574;13980;5848;8399;43;60
"2013";"09010302";"09";"01";"03";"02";"2";2679;2802;1637;2112;61;75
"2013";"09010401";"09";"01";"04";"01";"2";7377;7590;4229;5447;57;72
"2013";"09010402";"09";"01";"04";"02";"2";9545;10066;3473;6474;36;64
"2013";"09020501";"09";"02";"05";"01";"2";5364;5609;1391;2460;26;44
"2013";"09020502";"09";"02";"05";"02";"2";12680;13236;3790;6787;30;51
"2013";"09020601";"09";"02";"06";"01";"2";6548;6825;2036;3414;31;50
"2013";"09020602";"09";"02";"06";"02";"2";3189;3315;2065;2584;65;78
"2013";"09020701";"09";"02";"07";"01";"2";253;255;82;110;32;43
"2013";"09020702";"09";"02";"07";"02";"2";14201;14800;6031;9111;42;62
"2013";"09020801";"09";"02";"08";"01";"2";2627;2716;1117;1645;43;61
"2013";"09020802";"09";"02";"08";"02";"2";6346;6735;2334;3710;37;55
"2013";"09030901";"09";"03";"09";"01";"2";11132;11692;6008;8149;54;70
"2013";"09030902";"09";"03";"09";"02";"2";5172;5470;2054;3324;40;61
"2013";"09030903";"09";"03";"09";"03";"2";6887;7361;2856;4835;41;66
"2013";"09031001";"09";"03";"10";"01";"2";11131;11602;6267;8315;56;72
"2013";"09031101";"09";"03";"11";"01";"2";5194;5387;2643;3613;51;67
"2013";"09031201";"09";"03";"12";"01";"2";1626;1699;987;1310;61;77
"2013";"09031202";"09";"03";"12";"02";"2";2124;2203;1091;1626;51;74
"2013";"09041301";"09";"04";"13";"01";"2";13054;13427;7240;9687;55;72
"2013";"09041302";"09";"04";"13";"02";"2";1603;1685;744;1167;46;69
"2013";"09041401";"09";"04";"14";"01";"2";4366;4523;2469;3303;57;73
"2013";"09041402";"09";"04";"14";"02";"2";1393;1443;669;1046;48;72
"2013";"09041501";"09";"04";"15";"01";"2";6210;6566;1998;3565;32;54
"2013";"09041601";"09";"04";"16";"01";"2";6061;6297;3246;4657;54;74
"2013";"09051701";"09";"05";"17";"01";"2";3280;3394;1794;2418;55;71
